,actual,cleared,data_year,offense,ori,state_abbr,agency_name,county_name
888,33,7,2017,burglary,NJ0031200,NJ,Edgewater Park Township Police Department,BURLINGTON
889,70,11,2017,burglary,NJ0031300,NJ,Evesham Township Police Department,BURLINGTON
890,18,3,2017,burglary,NJ0031500,NJ,Florence Township Police Department,BURLINGTON
891,167,27,2017,burglary,NJ0031700,NJ,Willingboro Township Police Department,BURLINGTON
892,29,2,2017,burglary,NJ0031800,NJ,Lumberton Township Police Department,BURLINGTON
893,12,1,2017,burglary,NJ0031900,NJ,"Mansfield Township, Burlington County Police Department",BURLINGTON
894,102,6,2017,burglary,NJ0032000,NJ,Maple Shade Township Police Department,BURLINGTON
895,25,2,2017,burglary,NJ0032100,NJ,Medford Township Police Department,BURLINGTON
896,1,2,2017,burglary,NJ0032200,NJ,Medford Lakes Police Department,BURLINGTON
897,30,6,2017,burglary,NJ0032300,NJ,Moorestown Township Police Department,BURLINGTON
898,23,2,2017,burglary,NJ0032400,NJ,Mount Holly Township Police Department,BURLINGTON
899,44,11,2017,burglary,NJ0032500,NJ,Mount Laurel Township Police Department,BURLINGTON
900,61,2,2017,burglary,NJ0180600,NJ,Bridgewater Township Police Department,SOMERSET
901,1,0,2017,burglary,NJ0180700,NJ,Far Hills Police Department,SOMERSET
902,157,8,2017,burglary,NJ0180800,NJ,"Franklin Township, Somerset County Police Department",SOMERSET
903,19,0,2017,burglary,NJ0180900,NJ,Green Brook Township Police Department,SOMERSET
904,45,0,2017,burglary,NJ0181000,NJ,Hillsborough Township Police Department,SOMERSET
905,16,7,2017,burglary,NJ0181100,NJ,Manville Police Department,SOMERSET
906,12,0,2017,burglary,NJ0181300,NJ,Montgomery Township Police Department,SOMERSET
907,77,8,2017,burglary,NJ0181400,NJ,North Plainfield Police Department,SOMERSET
908,7,2,2017,burglary,NJ0181500,NJ,Peapack and Gladstone Police Department,SOMERSET
909,10,1,2017,burglary,NJ0181600,NJ,Raritan Police Department,SOMERSET
910,20,1,2017,burglary,NJ0181800,NJ,Somerville Police Department,SOMERSET
911,4,0,2017,burglary,NJ0181900,NJ,South Bound Brook Police Department,SOMERSET
912,7,2,2017,burglary,NJ0182000,NJ,Warren Township Police Department,SOMERSET
913,26,1,2017,burglary,NJ0182100,NJ,Watchung Police Department,SOMERSET
914,2,0,2017,burglary,NJ018SP00,NJ,State Police: Somerset County,SOMERSET
915,1,1,2017,burglary,NJ0190200,NJ,Andover Township Police Department,SUSSEX
916,13,3,2017,burglary,NJ0190400,NJ,Byram Township Police Department,SUSSEX
917,4,2,2017,burglary,NJ0190600,NJ,Franklin Police Department,SUSSEX
918,1,0,2017,burglary,NJ0190900,NJ,Hamburg Police Department,SUSSEX
919,10,2,2017,burglary,NJ0191100,NJ,Hardyston Township Police Department,SUSSEX
920,15,2,2017,burglary,NJ0131800,NJ,Holmdel Township Police Department,MONMOUTH
921,89,16,2017,burglary,NJ0131900,NJ,Howell Township Police Department,MONMOUTH
922,2,0,2017,burglary,NJ0132000,NJ,Interlaken Police Department,MONMOUTH
923,27,10,2017,burglary,NJ0132100,NJ,Keansburg Police Department,MONMOUTH
924,23,2,2017,burglary,NJ0132200,NJ,Keyport Police Department,MONMOUTH
925,8,1,2017,burglary,NJ0132300,NJ,Little Silver Police Department,MONMOUTH
926,2,1,2017,burglary,NJ0132400,NJ,Loch Arbour Police Department,MONMOUTH
927,120,30,2017,burglary,NJ0132500,NJ,Long Branch Police Department,MONMOUTH
928,39,3,2017,burglary,NJ0132600,NJ,Manalapan Township Police Department,MONMOUTH
929,15,1,2017,burglary,NJ0132700,NJ,Manasquan Police Department,MONMOUTH
930,45,0,2017,burglary,NJ0132800,NJ,Marlboro Township Police Department,MONMOUTH
931,2,0,2017,burglary,NJ0132900,NJ,Matawan Police Department,MONMOUTH
932,17,7,2017,burglary,NJ0133000,NJ,Aberdeen Township Police Department,MONMOUTH
933,73,32,2017,burglary,NJ0133100,NJ,Middletown Township Police Department,MONMOUTH
934,5,1,2017,burglary,NJ0133300,NJ,Monmouth Beach Police Department,MONMOUTH
935,143,14,2017,burglary,NJ0133400,NJ,Neptune Township Police Department,MONMOUTH
936,15,3,2017,burglary,NJ0133500,NJ,Neptune City Police Department,MONMOUTH
937,19,0,2017,burglary,NJ0133600,NJ,Tinton Falls Police Department,MONMOUTH
938,99,26,2017,burglary,NJ0133700,NJ,"Ocean Township, Monmouth County Police Department",MONMOUTH
939,7,1,2017,burglary,NJ0133800,NJ,Oceanport Police Department,MONMOUTH
940,14,6,2017,burglary,NJ0073000,NJ,Rutgers University: Newark,ESSEX
941,1,0,2017,burglary,NJ0073100,NJ,Essex County College,ESSEX
942,0,0,2017,burglary,NJ0073200,NJ,New Jersey Transit Police,N/A
943,0,0,2017,burglary,NJ007SP00,NJ,State Police: Essex County,ESSEX
944,0,0,2017,burglary,NJ0080000,NJ,Gloucester County Sheriff's Office,GLOUCESTER
945,22,6,2017,burglary,NJ0080100,NJ,Clayton Police Department,GLOUCESTER
946,163,23,2017,burglary,NJ0080200,NJ,Deptford Township Police Department,GLOUCESTER
947,11,0,2017,burglary,NJ0080300,NJ,East Greenwich Township Police Department,GLOUCESTER
948,15,3,2017,burglary,NJ0080400,NJ,Elk Township Police Department,GLOUCESTER
949,65,2,2017,burglary,NJ0080500,NJ,"Franklin Township, Gloucester County Police Department",GLOUCESTER
950,80,8,2017,burglary,NJ0080600,NJ,Glassboro Police Department,GLOUCESTER
951,11,2,2017,burglary,NJ0080700,NJ,"Greenwich Township, Gloucester County Police Department",GLOUCESTER
952,19,2,2017,burglary,NJ0080800,NJ,Harrison Township Police Department,GLOUCESTER
953,19,3,2017,burglary,NJ0080900,NJ,Logan Township Police Department,GLOUCESTER
954,48,5,2017,burglary,NJ0081000,NJ,Mantua Township Police Department,GLOUCESTER
955,150,49,2017,burglary,NJ0081100,NJ,Monroe Township Police Department,GLOUCESTER
956,9,1,2017,burglary,NJ0081200,NJ,National Park Police Department,GLOUCESTER
957,8,1,2017,burglary,NJ0081300,NJ,Newfield Police Department,GLOUCESTER
958,50,5,2017,burglary,NJ0081400,NJ,Paulsboro Police Department,GLOUCESTER
959,10,2,2017,burglary,NJ0081500,NJ,Pitman Police Department,GLOUCESTER
960,167,27,2017,burglary,NJ0031700,NJ,Willingboro Township Police Department,BURLINGTON
961,29,2,2017,burglary,NJ0031800,NJ,Lumberton Township Police Department,BURLINGTON
962,12,1,2017,burglary,NJ0031900,NJ,"Mansfield Township, Burlington County Police Department",BURLINGTON
963,102,6,2017,burglary,NJ0032000,NJ,Maple Shade Township Police Department,BURLINGTON
964,25,2,2017,burglary,NJ0032100,NJ,Medford Township Police Department,BURLINGTON
965,1,2,2017,burglary,NJ0032200,NJ,Medford Lakes Police Department,BURLINGTON
966,30,6,2017,burglary,NJ0032300,NJ,Moorestown Township Police Department,BURLINGTON
967,23,2,2017,burglary,NJ0032400,NJ,Mount Holly Township Police Department,BURLINGTON
968,44,11,2017,burglary,NJ0032500,NJ,Mount Laurel Township Police Department,BURLINGTON
969,1,1,2017,burglary,NJ0032600,NJ,New Hanover Township Police Department,BURLINGTON
970,3,0,2017,burglary,NJ0032700,NJ,North Hanover Township Police Department,BURLINGTON
971,28,5,2017,burglary,NJ0032800,NJ,Palmyra Police Department,BURLINGTON
972,11,1,2017,burglary,NJ0032900,NJ,Pemberton Police Department,BURLINGTON
973,202,17,2017,burglary,NJ0033000,NJ,Pemberton Township Police Department,BURLINGTON
974,12,12,2017,burglary,NJ0033100,NJ,Riverside Township Police Department,BURLINGTON
975,3,0,2017,burglary,NJ0033200,NJ,Riverton Police Department,BURLINGTON
976,15,0,2017,burglary,NJ0033500,NJ,Springfield Township Police Department,BURLINGTON
977,24,3,2017,burglary,NJ0033800,NJ,Westampton Township Police Department,BURLINGTON
978,84,12,2017,burglary,NJ003SP00,NJ,State Police: Burlington County,BURLINGTON
979,0,0,2017,burglary,NJ0040000,NJ,Camden County Sheriff's Office,CAMDEN
980,0,0,2017,burglary,NJ0020200,NJ,Alpine Police Department,BERGEN
981,22,0,2017,burglary,NJ0020300,NJ,Bergenfield Police Department,BERGEN
982,3,2,2017,burglary,NJ0020400,NJ,Bogota Police Department,BERGEN
983,5,1,2017,burglary,NJ0020500,NJ,Carlstadt Police Department,BERGEN
984,27,3,2017,burglary,NJ0020600,NJ,Cliffside Park Police Department,BERGEN
985,3,0,2017,burglary,NJ0020700,NJ,Closter Police Department,BERGEN
986,9,0,2017,burglary,NJ0020800,NJ,Cresskill Police Department,BERGEN
987,4,0,2017,burglary,NJ0020900,NJ,Demarest Police Department,BERGEN
988,8,1,2017,burglary,NJ0021000,NJ,Dumont Police Department,BERGEN
989,50,7,2017,burglary,NJ0021100,NJ,Elmwood Park Police Department,BERGEN
990,10,3,2017,burglary,NJ0021200,NJ,East Rutherford Police Department,BERGEN
991,5,1,2017,burglary,NJ0021300,NJ,Edgewater Police Department,BERGEN
992,4,0,2017,burglary,NJ0021400,NJ,Emerson Police Department,BERGEN
993,66,6,2017,burglary,NJ0021500,NJ,Englewood Police Department,BERGEN
994,7,1,2017,burglary,NJ0021600,NJ,Englewood Cliffs Police Department,BERGEN
995,56,19,2017,burglary,NJ0021700,NJ,Fair Lawn Police Department,BERGEN
996,25,4,2017,burglary,NJ0021800,NJ,Fairview Police Department,BERGEN
997,50,12,2017,burglary,NJ0021900,NJ,Fort Lee Police Department,BERGEN
998,13,2,2017,burglary,NJ0022000,NJ,Franklin Lakes Police Department,BERGEN
999,71,18,2017,burglary,NJ0022100,NJ,Garfield Police Department,BERGEN
1000,7,0,2017,burglary,NJ0200200,NJ,Clark Township Police Department,UNION
1001,15,0,2017,burglary,NJ0200300,NJ,Cranford Township Police Department,UNION
1002,683,53,2017,burglary,NJ0200400,NJ,Elizabeth Police Department,UNION
1003,6,0,2017,burglary,NJ0200500,NJ,Fanwood Police Department,UNION
1004,6,1,2017,burglary,NJ0200600,NJ,Garwood Police Department,UNION
1005,83,3,2017,burglary,NJ0200700,NJ,Hillside Township Police Department,UNION
1006,11,0,2017,burglary,NJ0200800,NJ,Kenilworth Police Department,UNION
1007,166,14,2017,burglary,NJ0200900,NJ,Linden Police Department,UNION
1008,27,0,2017,burglary,NJ0201000,NJ,Mountainside Police Department,UNION
1009,4,0,2017,burglary,NJ0201100,NJ,New Providence Police Department,UNION
1010,232,9,2017,burglary,NJ0201200,NJ,Plainfield Police Department,UNION
1011,51,11,2017,burglary,NJ0201300,NJ,Rahway Police Department,UNION
1012,69,4,2017,burglary,NJ0201400,NJ,Roselle Police Department,UNION
1013,20,5,2017,burglary,NJ0201500,NJ,Roselle Park Police Department,UNION
1014,63,2,2017,burglary,NJ0201600,NJ,Scotch Plains Township Police Department,UNION
1015,24,6,2017,burglary,NJ0201700,NJ,Springfield Police Department,UNION
1016,17,4,2017,burglary,NJ0201800,NJ,Summit Police Department,UNION
1017,97,19,2017,burglary,NJ0201900,NJ,Union Township Police Department,UNION
1018,21,1,2017,burglary,NJ0202000,NJ,Westfield Police Department,UNION
1019,1,1,2017,burglary,NJ0202100,NJ,Winfield Township Police Department,UNION
1020,4,0,2017,burglary,NJ0170300,NJ,Elsinboro Township Police Department,SALEM
1021,2,1,2017,burglary,NJ0170400,NJ,Lower Alloways Creek Township Police Department,SALEM
1022,31,16,2017,burglary,NJ0170500,NJ,Pennsville Township Police Department,SALEM
1023,43,9,2017,burglary,NJ0170800,NJ,Penns Grove Police Department,SALEM
1024,74,10,2017,burglary,NJ0171200,NJ,Salem Police Department,SALEM
1025,36,2,2017,burglary,NJ0171300,NJ,Carney's Point Township Police Department,SALEM
1026,12,4,2017,burglary,NJ0171500,NJ,Woodstown Police Department,SALEM
1027,93,48,2017,burglary,NJ017SP00,NJ,State Police: Salem County,SALEM
1028,0,0,2017,burglary,NJ0180000,NJ,Somerset County Sheriff's Office,SOMERSET
1029,1,0,2017,burglary,NJ0180100,NJ,Bedminster Township Police Department,SOMERSET
1030,16,1,2017,burglary,NJ0180200,NJ,Bernards Township Police Department,SOMERSET
1031,5,0,2017,burglary,NJ0180300,NJ,Bernardsville Police Department,SOMERSET
1032,23,1,2017,burglary,NJ0180400,NJ,Bound Brook Police Department,SOMERSET
1033,13,4,2017,burglary,NJ0180500,NJ,Branchburg Township Police Department,SOMERSET
1034,61,2,2017,burglary,NJ0180600,NJ,Bridgewater Township Police Department,SOMERSET
1035,1,0,2017,burglary,NJ0180700,NJ,Far Hills Police Department,SOMERSET
1036,157,8,2017,burglary,NJ0180800,NJ,"Franklin Township, Somerset County Police Department",SOMERSET
1037,19,0,2017,burglary,NJ0180900,NJ,Green Brook Township Police Department,SOMERSET
1038,45,0,2017,burglary,NJ0181000,NJ,Hillsborough Township Police Department,SOMERSET
1039,16,7,2017,burglary,NJ0181100,NJ,Manville Police Department,SOMERSET
1040,8,1,2017,burglary,NJ015SP00,NJ,State Police: Ocean County,OCEAN
1041,7,1,2017,burglary,NJ0160100,NJ,Bloomingdale Police Department,PASSAIC
1042,191,27,2017,burglary,NJ0160200,NJ,Clifton Police Department,PASSAIC
1043,32,9,2017,burglary,NJ0160300,NJ,Haledon Police Department,PASSAIC
1044,27,4,2017,burglary,NJ0160400,NJ,Hawthorne Police Department,PASSAIC
1045,12,3,2017,burglary,NJ0160500,NJ,Little Falls Township Police Department,PASSAIC
1046,11,3,2017,burglary,NJ0160600,NJ,North Haledon Police Department,PASSAIC
1047,193,12,2017,burglary,NJ0160700,NJ,Passaic Police Department,PASSAIC
1048,992,68,2017,burglary,NJ0160800,NJ,Paterson Police Department,PASSAIC
1049,16,2,2017,burglary,NJ0160900,NJ,Pompton Lakes Police Department,PASSAIC
1050,27,0,2017,burglary,NJ0161000,NJ,Prospect Park Police Department,PASSAIC
1051,14,9,2017,burglary,NJ0161100,NJ,Ringwood Police Department,PASSAIC
1052,29,9,2017,burglary,NJ0161200,NJ,Totowa Police Department,PASSAIC
1053,9,0,2017,burglary,NJ0161300,NJ,Wanaque Police Department,PASSAIC
1054,85,6,2017,burglary,NJ0161400,NJ,Wayne Township Police Department,PASSAIC
1055,37,6,2017,burglary,NJ0161500,NJ,West Milford Township Police Department,PASSAIC
1056,13,1,2017,burglary,NJ0161600,NJ,Woodland Park Police Department,PASSAIC
1057,0,0,2017,burglary,NJ0161700,NJ,William Paterson University,PASSAIC
1058,0,0,2017,burglary,NJ016SP00,NJ,State Police: Passaic County,PASSAIC
1059,0,0,2017,burglary,NJ0170000,NJ,Salem County Sheriff's Office,SALEM
1060,18,3,2017,burglary,NJ0152900,NJ,South Toms River Police Department,OCEAN
1061,13,3,2017,burglary,NJ0153000,NJ,Stafford Township Police Department,OCEAN
1062,3,1,2017,burglary,NJ0153100,NJ,Surf City Police Department,OCEAN
1063,8,2,2017,burglary,NJ0153200,NJ,Tuckerton Police Department,OCEAN
1064,33,11,2017,burglary,NJ0153300,NJ,Barnegat Township Police Department,OCEAN
1065,8,1,2017,burglary,NJ015SP00,NJ,State Police: Ocean County,OCEAN
1066,7,1,2017,burglary,NJ0160100,NJ,Bloomingdale Police Department,PASSAIC
1067,191,27,2017,burglary,NJ0160200,NJ,Clifton Police Department,PASSAIC
1068,32,9,2017,burglary,NJ0160300,NJ,Haledon Police Department,PASSAIC
1069,27,4,2017,burglary,NJ0160400,NJ,Hawthorne Police Department,PASSAIC
1070,12,3,2017,burglary,NJ0160500,NJ,Little Falls Township Police Department,PASSAIC
1071,11,3,2017,burglary,NJ0160600,NJ,North Haledon Police Department,PASSAIC
1072,193,12,2017,burglary,NJ0160700,NJ,Passaic Police Department,PASSAIC
1073,992,68,2017,burglary,NJ0160800,NJ,Paterson Police Department,PASSAIC
1074,16,2,2017,burglary,NJ0160900,NJ,Pompton Lakes Police Department,PASSAIC
1075,27,0,2017,burglary,NJ0161000,NJ,Prospect Park Police Department,PASSAIC
1076,14,9,2017,burglary,NJ0161100,NJ,Ringwood Police Department,PASSAIC
1077,29,9,2017,burglary,NJ0161200,NJ,Totowa Police Department,PASSAIC
1078,9,0,2017,burglary,NJ0161300,NJ,Wanaque Police Department,PASSAIC
1079,85,6,2017,burglary,NJ0161400,NJ,Wayne Township Police Department,PASSAIC
1080,88,4,2017,larceny,NJ0180200,NJ,Bernards Township Police Department,SOMERSET
1081,36,2,2017,larceny,NJ0180300,NJ,Bernardsville Police Department,SOMERSET
1082,133,16,2017,larceny,NJ0180400,NJ,Bound Brook Police Department,SOMERSET
1083,46,8,2017,larceny,NJ0180500,NJ,Branchburg Township Police Department,SOMERSET
1084,313,105,2017,larceny,NJ0180600,NJ,Bridgewater Township Police Department,SOMERSET
1085,4,1,2017,larceny,NJ0180700,NJ,Far Hills Police Department,SOMERSET
1086,578,29,2017,larceny,NJ0180800,NJ,"Franklin Township, Somerset County Police Department",SOMERSET
1087,53,10,2017,larceny,NJ0180900,NJ,Green Brook Township Police Department,SOMERSET
1088,205,7,2017,larceny,NJ0181000,NJ,Hillsborough Township Police Department,SOMERSET
1089,138,60,2017,larceny,NJ0181100,NJ,Manville Police Department,SOMERSET
1090,81,3,2017,larceny,NJ0181300,NJ,Montgomery Township Police Department,SOMERSET
1091,404,44,2017,larceny,NJ0181400,NJ,North Plainfield Police Department,SOMERSET
1092,10,4,2017,larceny,NJ0181500,NJ,Peapack and Gladstone Police Department,SOMERSET
1093,76,14,2017,larceny,NJ0181600,NJ,Raritan Police Department,SOMERSET
1094,99,5,2017,larceny,NJ0181800,NJ,Somerville Police Department,SOMERSET
1095,23,5,2017,larceny,NJ0181900,NJ,South Bound Brook Police Department,SOMERSET
1096,31,2,2017,larceny,NJ0182000,NJ,Warren Township Police Department,SOMERSET
1097,334,102,2017,larceny,NJ0182100,NJ,Watchung Police Department,SOMERSET
1098,8,0,2017,larceny,NJ018SP00,NJ,State Police: Somerset County,SOMERSET
1099,22,4,2017,larceny,NJ0190200,NJ,Andover Township Police Department,SUSSEX
1100,108,12,2017,larceny,NJ0200800,NJ,Kenilworth Police Department,UNION
1101,839,146,2017,larceny,NJ0200900,NJ,Linden Police Department,UNION
1102,18,1,2017,larceny,NJ0201000,NJ,Mountainside Police Department,UNION
1103,53,3,2017,larceny,NJ0201100,NJ,New Providence Police Department,UNION
1104,726,48,2017,larceny,NJ0201200,NJ,Plainfield Police Department,UNION
1105,209,27,2017,larceny,NJ0201300,NJ,Rahway Police Department,UNION
1106,223,10,2017,larceny,NJ0201400,NJ,Roselle Police Department,UNION
1107,108,15,2017,larceny,NJ0201500,NJ,Roselle Park Police Department,UNION
1108,116,4,2017,larceny,NJ0201600,NJ,Scotch Plains Township Police Department,UNION
1109,108,26,2017,larceny,NJ0201700,NJ,Springfield Police Department,UNION
1110,162,17,2017,larceny,NJ0201800,NJ,Summit Police Department,UNION
1111,778,412,2017,larceny,NJ0201900,NJ,Union Township Police Department,UNION
1112,207,6,2017,larceny,NJ0202000,NJ,Westfield Police Department,UNION
1113,4,1,2017,larceny,NJ0202100,NJ,Winfield Township Police Department,UNION
1114,68,4,2017,larceny,NJ0202400,NJ,Kean University,UNION
1115,43,5,2017,larceny,NJ0209100,NJ,Park Police: Union County,UNION
1116,9,0,2017,larceny,NJ020SP00,NJ,State Police: Union County,UNION
1117,17,1,2017,larceny,NJ0210200,NJ,Alpha Police Department,WARREN
1118,31,8,2017,larceny,NJ0210300,NJ,Belvidere Police Department,WARREN
1119,20,0,2017,larceny,NJ0210400,NJ,Blairstown Township Police Department,WARREN
1120,115,24,2017,larceny,NJ0020500,NJ,Carlstadt Police Department,BERGEN
1121,147,36,2017,larceny,NJ0020600,NJ,Cliffside Park Police Department,BERGEN
1122,36,10,2017,larceny,NJ0020700,NJ,Closter Police Department,BERGEN
1123,15,0,2017,larceny,NJ0020800,NJ,Cresskill Police Department,BERGEN
1124,6,0,2017,larceny,NJ0020900,NJ,Demarest Police Department,BERGEN
1125,71,13,2017,larceny,NJ0021000,NJ,Dumont Police Department,BERGEN
1126,273,79,2017,larceny,NJ0021100,NJ,Elmwood Park Police Department,BERGEN
1127,97,31,2017,larceny,NJ0021200,NJ,East Rutherford Police Department,BERGEN
1128,124,57,2017,larceny,NJ0021300,NJ,Edgewater Police Department,BERGEN
1129,20,6,2017,larceny,NJ0021400,NJ,Emerson Police Department,BERGEN
1130,238,7,2017,larceny,NJ0021500,NJ,Englewood Police Department,BERGEN
1131,23,1,2017,larceny,NJ0021600,NJ,Englewood Cliffs Police Department,BERGEN
1132,293,96,2017,larceny,NJ0021700,NJ,Fair Lawn Police Department,BERGEN
1133,103,22,2017,larceny,NJ0021800,NJ,Fairview Police Department,BERGEN
1134,232,39,2017,larceny,NJ0021900,NJ,Fort Lee Police Department,BERGEN
1135,49,8,2017,larceny,NJ0022000,NJ,Franklin Lakes Police Department,BERGEN
1136,462,163,2017,larceny,NJ0022100,NJ,Garfield Police Department,BERGEN
1137,84,23,2017,larceny,NJ0022200,NJ,Glen Rock Police Department,BERGEN
1138,566,119,2017,larceny,NJ0022300,NJ,Hackensack Police Department,BERGEN
1139,6,5,2017,larceny,NJ0022400,NJ,Harrington Park Police Department,BERGEN
1140,476,90,2017,larceny,NJ0031300,NJ,Evesham Township Police Department,BURLINGTON
1141,56,14,2017,larceny,NJ0031500,NJ,Florence Township Police Department,BURLINGTON
1142,354,30,2017,larceny,NJ0031700,NJ,Willingboro Township Police Department,BURLINGTON
1143,191,21,2017,larceny,NJ0031800,NJ,Lumberton Township Police Department,BURLINGTON
1144,49,7,2017,larceny,NJ0031900,NJ,"Mansfield Township, Burlington County Police Department",BURLINGTON
